amount,txn_hour,user_age,device_change,is_foreign,account_age_days,prev_txn_24h,avg_amount_30d,location_distance_km,label,merchant_cat_entertainment,merchant_cat_food,merchant_cat_grocery,merchant_cat_others,merchant_cat_travel,merchant_cat_utilities,txn_type_merchant,txn_type_p2p,txn_type_recharge
175.0,1,52,0,0,1594,0,299.0,7.05,0,0,0,0,0,1,0,0,1,0
3227.0,7,19,0,0,979,0,169.0,5.86,0,0,0,1,0,0,0,1,0,0
630.0,23,53,0,0,29,0,1031.0,3.21,0,0,0,0,0,0,1,1,0,0
1727.0,16,35,0,0,1887,1,81.0,9.85,0,1,0,0,0,0,0,0,1,0
39.0,16,60,0,0,2425,0,574.0,5.31,0,0,0,0,0,1,0,0,1,0
1757.0,3,26,0,0,1974,1,614.0,6.73,0,0,0,0,1,0,0,1,0,0
570.0,17,45,0,0,3385,1,2488.0,9.07,0,0,0,0,0,1,0,1,0,0
86.0,11,25,1,0,33,3,1628.0,1.26,0,0,0,0,0,0,1,0,1,0
1412.0,16,25,0,0,620,0,541.0,1.74,0,0,0,1,0,0,0,0,0,0
413.0,8,22,1,0,2948,2,1487.0,7.04,0,0,0,0,1,0,0,1,0,0
734.0,18,30,0,0,1296,2,1251.0,8.84,0,0,0,1,0,0,0,0,1,0
126.0,13,24,0,0,2549,2,23.0,4.55,0,0,0,0,1,0,0,0,1,0
239.0,13,38,0,0,899,1,2042.0,25.02,0,0,0,1,0,0,0,1,0,0
531.0,16,46,0,0,2905,2,932.0,10.52,0,0,0,1,0,0,0,1,0,0
141.0,1,54,0,0,4799,0,892.0,8.06,0,0,0,0,1,0,0,1,0,0
3626.0,7,62,0,0,3665,1,1000.0,1.41,0,0,0,0,0,0,0,1,0,0
9.0,4,69,0,0,1942,1,204.0,2.03,0,0,0,0,1,0,0,0,1,0
992.0,6,65,0,0,3154,2,24.0,2.24,0,0,0,1,0,0,0,1,0,0
197.0,21,31,0,1,2656,3,211.0,0.49,0,0,0,0,1,0,0,1,0,0
552.0,15,54,0,0,3218,1,1266.0,6.57,0,0,0,0,0,0,1,0,1,0
3907.0,15,68,0,0,4826,2,728.0,2.66,0,0,0,0,0,0,1,0,1,0
265.0,16,21,0,0,3826,2,359.0,4.85,0,0,1,0,0,0,0,0,0,0
5065.0,21,39,0,0,3993,1,221.0,6.18,0,0,0,0,0,0,0,0,1,0
346.0,6,28,0,0,2728,3,1287.0,0.04,0,0,0,0,1,0,0,0,1,0
2030.0,19,51,0,0,4749,0,490.0,0.25,0,0,0,1,0,0,0,1,0,0
1187.0,7,62,0,0,3244,1,757.0,2.04,0,0,1,0,0,0,0,0,1,0
3237.0,7,33,0,0,4985,0,10.0,5.33,0,0,0,0,0,0,1,1,0,0
1211.0,22,26,0,0,1583,2,450.0,3.25,0,0,1,0,0,0,0,1,0,0
1147.0,10,33,0,0,2345,2,12.0,13.98,0,0,0,1,0,0,0,0,0,0
326.0,14,56,0,0,2755,1,1239.0,1.48,0,0,0,1,0,0,0,0,1,0
273.0,17,33,0,0,4095,1,229.0,0.55,0,0,0,1,0,0,0,0,1,0
3724.0,5,48,0,0,330,0,146.0,0.61,0,0,0,0,1,0,0,0,1,0
596.0,21,48,0,0,3505,1,2087.0,1.27,0,0,0,0,0,0,0,0,1,0
698.0,11,30,0,0,15,3,15.0,1.35,0,0,0,0,1,0,0,1,0,0
2140.0,14,22,0,0,2264,0,176.0,2.38,0,0,0,1,0,0,0,0,0,1
621.0,22,64,0,1,1725,3,220.0,4.15,0,0,0,1,0,0,0,0,1,0
4557.0,5,56,0,0,4426,0,1384.0,1.43,0,0,0,0,0,0,1,0,1,0
2009.0,17,35,0,0,2612,0,991.0,3.62,0,0,0,0,0,0,0,0,0,0
1365.0,23,37,0,0,1083,1,2739.0,3.25,0,0,0,0,0,0,1,0,0,0
3192.0,19,19,1,0,4070,1,950.0,1.85,0,0,0,0,1,0,0,0,1,0
76.0,8,57,0,0,4391,0,216.0,2.85,0,0,0,0,0,0,0,0,0,0
446.0,7,47,0,0,3890,0,146.0,2.42,0,1,0,0,0,0,0,1,0,0
938.0,13,27,0,0,3420,3,1127.0,14.98,0,0,1,0,0,0,0,0,0,1
386.0,18,59,0,0,4457,0,1849.0,0.36,0,0,0,1,0,0,0,0,1,0
2043.0,18,28,0,0,1790,2,1941.0,7.28,0,0,0,1,0,0,0,1,0,0
3774.0,7,46,0,0,2618,1,1180.0,1.85,0,0,0,0,1,0,0,0,1,0
827.0,1,57,0,0,639,1,1265.0,1.03,0,0,0,1,0,0,0,1,0,0
628.0,3,33,0,0,2564,1,869.0,10.23,0,0,0,0,1,0,0,0,0,0
4888.0,5,65,0,0,2283,3,1065.0,3.17,0,0,1,0,0,0,0,0,1,0
883.0,2,45,1,0,2481,4,99.0,3.57,0,0,0,0,0,0,0,0,1,0
1007.0,2,34,0,0,4483,2,319.0,2.69,0,0,1,0,0,0,0,0,1,0
650.0,18,55,0,0,3066,0,490.0,2.59,0,0,0,0,1,0,0,1,0,0
3604.0,10,67,0,0,1598,1,873.0,5.9,0,0,0,0,0,1,0,1,0,0
1262.0,9,66,0,0,2274,1,433.0,7.12,0,0,1,0,0,0,0,1,0,0
2154.0,11,61,0,0,1476,0,376.0,7.78,0,0,0,0,1,0,0,1,0,0
2505.0,13,32,0,0,2780,1,663.0,3.72,0,0,0,1,0,0,0,1,0,0
627.0,17,48,0,0,747,0,401.0,6.05,0,0,0,0,1,0,0,0,1,0
853.0,23,24,0,0,2410,1,60.0,7.52,0,0,0,0,1,0,0,1,0,0
2830.0,8,63,0,0,4417,5,2790.0,5.75,0,0,0,0,0,1,0,0,1,0
677.0,14,47,0,0,2640,0,2085.0,1.08,0,0,0,0,1,0,0,1,0,0
2369.0,23,53,0,0,3365,0,32.0,6.22,0,0,1,0,0,0,0,1,0,0
4245.0,2,66,0,0,4945,1,603.0,5.22,0,0,0,0,0,0,1,1,0,0
1464.0,22,43,0,0,4352,0,998.0,0.51,0,0,0,0,0,0,1,1,0,0
2030.0,10,28,0,0,863,0,753.0,5.2,0,0,1,0,0,0,0,1,0,0
2453.0,9,23,0,0,2210,1,349.0,10.4,0,0,0,0,0,0,1,0,1,0
2797.0,17,59,0,0,2341,1,1301.0,2.67,0,0,0,1,0,0,0,0,0,0
754.0,3,46,0,0,162,1,763.0,0.72,0,0,1,0,0,0,0,1,0,0
79.0,12,45,0,0,4013,0,218.0,4.72,0,0,0,1,0,0,0,1,0,0
771.0,5,32,0,0,3215,2,756.0,1.37,0,0,0,1,0,0,0,0,1,0
1680.0,20,46,0,0,4110,1,257.0,3.94,0,0,0,1,0,0,0,1,0,0
898.0,12,23,0,0,1634,1,725.0,5.53,0,0,0,0,1,0,0,1,0,0
2073.0,19,65,0,0,571,1,1156.0,3.57,0,0,1,0,0,0,0,1,0,0
662.0,4,29,0,0,3585,0,288.0,1.85,0,0,0,0,0,1,0,1,0,0
1511.0,19,68,0,0,4323,0,266.0,9.73,0,0,0,1,0,0,0,0,1,0
309.0,13,33,0,0,3896,0,1038.0,0.73,0,0,1,0,0,0,0,1,0,0
2076.0,12,63,0,0,786,0,568.0,0.22,0,0,0,1,0,0,0,0,1,0
1183.0,13,55,1,0,3929,0,120.0,8.82,0,0,0,1,0,0,0,1,0,0
342.0,7,26,0,0,823,1,631.0,0.17,0,0,0,0,0,0,1,0,1,0
518.0,15,39,0,0,1583,2,871.0,3.34,0,0,0,0,0,0,1,1,0,0
2071.0,12,50,0,0,3792,0,541.0,3.86,0,0,0,1,0,0,0,1,0,0
988.0,23,43,0,0,433,1,783.0,2.07,0,0,1,0,0,0,0,1,0,0
365.0,14,57,0,0,2290,1,363.0,1.61,0,0,0,0,1,0,0,0,0,0
5129.0,18,24,0,0,2664,4,1682.0,6.74,0,0,0,1,0,0,0,1,0,0
1884.0,0,63,0,0,4373,0,220.0,2.28,0,0,0,0,0,0,0,0,1,0
4725.0,21,49,0,0,3741,2,264.0,0.66,0,0,0,0,0,0,1,0,1,0
836.0,1,57,0,0,2734,1,1189.0,3.11,0,0,0,0,0,0,0,0,0,0
967.0,17,60,0,0,4618,0,48.0,6.48,0,0,0,0,1,0,0,0,0,0
3424.0,18,41,0,1,3156,3,3498.0,1.84,0,0,0,0,0,0,1,0,0,0
1117.0,7,58,0,0,647,1,793.0,0.71,0,0,1,0,0,0,0,0,0,0
1843.0,2,68,0,0,1310,3,1318.0,2.09,0,0,1,0,0,0,0,0,1,0
436.0,22,56,0,0,1885,1,702.0,3.94,0,0,0,0,0,0,1,0,1,0
888.0,13,55,0,0,4151,1,1235.0,0.54,0,0,0,0,0,0,0,0,1,0
198.0,8,67,0,1,2804,1,456.0,1.34,0,0,0,0,1,0,0,0,1,0
346.0,7,54,0,0,4673,1,688.0,17.67,0,0,0,0,0,0,1,0,1,0
1.0,16,36,0,0,4932,0,868.0,1.14,0,0,0,1,0,0,0,1,0,0
60.0,22,60,0,0,143,1,1858.0,0.33,0,0,0,0,0,0,1,1,0,0
5677.0,22,22,0,0,4706,0,28.0,2.83,0,0,0,1,0,0,0,0,1,0
416.0,23,47,0,0,4453,1,92.0,0.38,0,0,0,0,0,0,0,0,1,0
1633.0,15,42,0,0,643,2,939.0,0.07,0,0,0,0,0,0,1,0,1,0
2740.0,9,47,0,0,2500,1,338.0,0.08,0,0,0,0,0,0,1,0,1,0
1200.0,20,42,0,0,4143,2,906.0,1.76,0,0,0,0,0,0,1,1,0,0
249.0,9,26,0,0,2801,1,207.0,0.38,0,0,0,1,0,0,0,0,1,0
1954.0,23,44,0,0,427,2,792.0,1.07,0,0,0,0,0,0,1,1,0,0
1375.0,5,41,0,0,868,2,520.0,5.22,0,0,0,0,0,0,0,0,1,0
1971.0,21,57,0,0,1563,1,105.0,1.7,0,0,0,0,0,0,1,1,0,0
2203.0,16,60,0,0,2948,0,2121.0,4.28,0,0,0,0,0,0,1,1,0,0
5558.0,15,55,0,0,2899,1,1257.0,2.65,0,0,0,0,0,0,1,1,0,0
1278.0,14,32,0,0,2914,1,1215.0,10.8,0,0,0,0,1,0,0,0,1,0
627.0,21,55,0,0,2896,3,955.0,5.96,0,0,0,0,1,0,0,1,0,0
1568.0,13,43,0,0,2740,1,17.0,9.57,0,0,0,0,1,0,0,1,0,0
106.0,3,47,0,0,1587,0,562.0,3.66,0,0,0,0,1,0,0,1,0,0
3415.0,3,28,0,0,4768,4,1112.0,7.6,0,1,0,0,0,0,0,0,1,0
191.0,1,46,1,1,529,0,195.0,4.78,1,0,0,0,1,0,0,0,1,0
596.0,10,32,0,0,3351,2,764.0,6.81,0,0,0,0,1,0,0,0,1,0
2537.0,3,61,0,0,3374,2,2122.0,5.77,0,0,0,0,0,1,0,0,0,0
1364.0,20,26,0,0,1420,0,1118.0,1.79,0,0,0,0,0,0,0,0,0,0
750.0,20,59,0,0,4662,0,635.0,0.67,1,0,0,0,0,0,0,0,1,0
962.0,15,46,0,0,525,1,297.0,8.21,0,0,0,0,1,0,0,0,1,0
2892.0,20,32,0,0,3786,0,810.0,0.4,0,0,1,0,0,0,0,0,1,0
623.0,3,34,1,0,964,0,1003.0,4.65,0,0,0,0,1,0,0,0,1,0
3056.0,0,33,0,0,450,1,812.0,22.45,0,0,0,1,0,0,0,0,0,0
138.0,23,39,0,0,783,4,1127.0,1.01,0,0,1,0,0,0,0,1,0,0
2250.0,18,57,1,0,1764,4,262.0,6.8,0,0,0,0,0,1,0,0,0,0
2821.0,1,66,0,1,2110,3,567.0,15.3,0,0,0,0,1,0,0,0,0,1
301.0,8,60,0,0,1225,0,636.0,3.42,0,0,0,0,0,0,0,0,1,0
844.0,22,28,0,0,497,0,75.0,4.25,0,0,0,0,1,0,0,1,0,0
271.0,12,55,0,0,2887,1,155.0,2.29,0,1,0,0,0,0,0,1,0,0
1839.0,17,42,0,0,208,0,293.0,2.91,0,0,0,1,0,0,0,1,0,0
1150.0,15,47,0,0,1502,0,39.0,4.97,0,0,1,0,0,0,0,0,1,0
1513.0,15,19,0,0,2504,0,213.0,10.26,0,0,0,0,0,0,0,0,0,1
328.0,9,18,0,0,4569,1,591.0,15.22,0,0,0,0,0,0,0,1,0,0
357.0,8,69,0,0,2717,1,624.0,3.92,0,0,1,0,0,0,0,0,1,0
64.0,10,55,0,0,1780,4,230.0,7.62,0,0,0,0,0,0,0,1,0,0
583.0,3,54,0,0,1414,1,2342.0,6.67,0,0,0,1,0,0,0,0,1,0
1231.0,9,26,0,0,889,2,504.0,1.42,0,0,0,0,1,0,0,1,0,0
2927.0,2,22,0,0,2034,2,811.0,3.1,0,0,0,0,0,0,1,0,1,0
1649.0,5,67,0,0,4107,1,25.0,5.75,0,0,0,0,0,0,1,0,1,0
857.0,2,41,0,0,2502,0,408.0,0.69,0,0,0,1,0,0,0,0,1,0
4590.0,8,44,0,0,4507,1,625.0,10.77,0,0,0,0,1,0,0,0,0,0
1905.0,2,47,0,0,2779,0,299.0,2.58,0,0,0,0,1,0,0,0,0,0
3992.0,17,68,0,1,1741,2,150.0,3.02,0,0,1,0,0,0,0,0,0,0
1125.0,7,32,0,0,3965,2,180.0,10.19,0,0,0,0,1,0,0,1,0,0
449.0,21,64,0,0,4028,2,503.0,0.95,0,0,0,0,1,0,0,0,0,1
81.0,7,26,0,0,3785,1,59.0,0.18,0,0,0,0,0,1,0,0,1,0
1942.0,14,63,0,0,4205,1,214.0,1.68,0,0,0,0,0,1,0,0,0,0
194.0,12,54,0,0,27,1,1017.0,0.81,0,0,0,1,0,0,0,1,0,0
541.0,6,47,0,0,1440,0,193.0,21.2,0,0,0,1,0,0,0,1,0,0
1140.0,18,66,0,0,1006,0,99.0,4.18,0,0,0,0,0,0,0,1,0,0
1247.0,7,32,0,0,1313,1,70.0,4.16,0,0,0,0,0,0,0,1,0,0
1377.0,9,37,0,0,3558,2,3588.0,7.9,0,0,0,1,0,0,0,0,1,0
273.0,16,66,0,1,3337,1,73.0,1.5,0,0,0,0,1,0,0,1,0,0
716.0,0,42,1,0,1012,1,455.0,3.7,0,0,0,1,0,0,0,0,0,1
1440.0,12,26,0,0,1677,1,572.0,0.77,0,0,0,0,1,0,0,1,0,0
5251.0,12,62,0,0,2273,3,2672.0,0.49,0,0,0,0,0,0,1,1,0,0
1951.0,23,39,0,0,330,1,1774.0,2.9,0,0,0,1,0,0,0,0,1,0
3838.0,15,30,0,0,4018,2,217.0,12.2,0,0,1,0,0,0,0,0,0,0
2155.0,8,54,0,0,3005,1,71.0,2.91,0,0,0,1,0,0,0,0,0,0
1344.0,9,45,0,0,3376,2,461.0,3.0,0,0,0,0,1,0,0,0,1,0
320.0,5,31,0,0,4363,1,85.0,10.02,0,0,0,0,1,0,0,1,0,0
1648.0,4,47,0,0,3458,3,1639.0,1.68,0,0,0,0,0,0,0,1,0,0
1465.0,1,56,0,0,3847,0,973.0,3.37,0,0,0,0,1,0,0,0,0,0
1384.0,10,22,0,0,3449,2,2303.0,0.9,0,0,0,0,0,1,0,1,0,0
1009.0,8,29,0,0,2235,1,674.0,9.36,0,0,0,0,0,0,0,1,0,0
1128.0,5,52,0,0,2527,1,363.0,0.19,0,0,0,0,0,0,1,0,1,0
611.0,7,58,0,0,2734,1,556.0,2.66,0,0,0,0,0,0,1,1,0,0
1099.0,8,59,0,0,1871,1,140.0,1.62,0,0,0,1,0,0,0,0,1,0
330.0,8,18,0,0,3719,1,498.0,1.49,0,1,0,0,0,0,0,0,0,1
2453.0,7,63,0,0,3166,0,5321.0,1.4,0,0,0,0,0,0,0,1,0,0
308.0,11,18,0,0,2446,0,938.0,2.31,0,0,1,0,0,0,0,0,1,0
133.0,7,59,0,0,4959,1,52.0,11.59,0,0,0,0,0,0,0,0,0,1
860.0,2,60,0,0,4617,0,1035.0,6.17,0,0,0,0,1,0,0,1,0,0
1611.0,12,37,0,0,1545,1,85.0,11.01,0,1,0,0,0,0,0,1,0,0
864.0,18,51,0,0,4218,1,396.0,1.09,0,0,0,1,0,0,0,0,0,1
486.0,1,51,0,0,4482,4,1234.0,9.46,0,0,0,1,0,0,0,1,0,0
1225.0,16,41,0,0,3414,1,110.0,2.81,0,0,0,1,0,0,0,0,0,0
639.0,15,45,0,0,4880,0,277.0,19.83,0,1,0,0,0,0,0,0,1,0
4052.0,3,28,0,0,3782,0,174.0,4.5,0,0,0,0,0,0,0,0,1,0
3839.0,17,25,0,0,919,3,1633.0,3.34,0,0,0,0,1,0,0,0,0,1
1047.0,13,52,0,0,2430,1,128.0,12.97,0,0,0,0,1,0,0,1,0,0
596.0,1,58,0,0,3702,2,614.0,2.4,0,0,0,0,0,0,1,1,0,0
2004.0,12,33,0,0,156,1,258.0,6.91,0,0,0,1,0,0,0,1,0,0
56.0,20,33,0,0,3200,1,566.0,3.21,0,0,1,0,0,0,0,1,0,0
966.0,19,59,0,0,3115,1,147.0,6.61,0,0,1,0,0,0,0,0,1,0
615.0,16,23,0,0,1599,2,1134.0,1.61,0,0,0,0,0,0,1,0,1,0
3799.0,14,37,0,0,2429,0,824.0,2.61,0,0,0,0,0,0,1,0,0,0
18.0,19,69,0,0,1681,2,36.0,2.12,0,0,0,0,0,0,1,1,0,0
1207.0,4,69,0,0,1956,1,2359.0,10.16,0,0,1,0,0,0,0,0,1,0
2024.0,6,28,0,0,3347,1,1788.0,13.19,0,0,0,0,1,0,0,0,0,0
995.0,17,25,0,0,2437,2,283.0,6.65,0,0,0,0,0,0,0,0,0,1
134.0,23,37,0,0,1047,1,276.0,8.62,0,0,1,0,0,0,0,1,0,0
5388.0,10,49,0,0,3948,1,553.0,2.18,0,1,0,0,0,0,0,1,0,0
1095.0,17,50,0,0,4883,1,772.0,0.82,0,0,0,0,0,0,0,0,0,0
1429.0,4,23,0,0,3456,1,275.0,5.8,0,0,0,0,0,1,0,0,1,0
405.0,12,45,0,0,3483,0,1269.0,5.07,0,0,0,0,1,0,0,1,0,0
991.0,17,25,0,0,1835,3,65.0,1.53,0,0,0,0,0,0,1,0,0,0
841.0,1,31,0,0,3353,1,406.0,12.17,0,0,0,0,0,0,0,1,0,0
117.0,19,20,0,0,3254,0,649.0,2.21,0,0,0,1,0,0,0,1,0,0
168.0,3,19,0,1,228,2,1286.0,8.44,0,0,0,1,0,0,0,0,0,0
2725.0,12,39,0,0,3153,2,1643.0,0.69,0,0,0,1,0,0,0,0,1,0
411.0,23,50,0,0,2636,2,224.0,1.69,0,0,0,0,1,0,0,1,0,0
325.0,15,60,0,0,3353,4,221.0,4.77,0,0,0,0,0,0,1,0,1,0
1055.0,5,38,0,0,4810,2,367.0,1.38,0,0,0,1,0,0,0,0,1,0
2196.0,7,23,0,0,2812,1,446.0,15.67,0,0,0,0,1,0,0,0,0,0
96.0,15,57,0,0,174,0,1509.0,4.01,0,0,0,0,0,1,0,0,0,0
1290.0,12,24,0,0,1399,2,6.0,6.57,0,0,0,1,0,0,0,0,1,0
190.0,22,23,0,0,3403,0,924.0,4.12,0,0,1,0,0,0,0,1,0,0
56.0,3,67,0,0,3736,0,199.0,2.61,0,0,0,1,0,0,0,0,1,0
81.0,1,61,0,0,2435,0,1712.0,8.63,0,0,0,0,1,0,0,0,1,0
2695.0,8,25,0,0,3220,1,305.0,0.11,0,0,1,0,0,0,0,0,1,0
188.0,17,41,0,0,4439,2,617.0,2.78,0,0,0,0,1,0,0,0,1,0
69.0,16,44,0,0,1148,2,319.0,10.65,0,0,0,1,0,0,0,1,0,0
864.0,7,68,0,0,4836,2,443.0,0.44,0,0,0,0,1,0,0,0,0,0
2787.0,14,45,0,0,3556,0,591.0,1.16,0,0,0,0,0,0,0,1,0,0
457.0,8,22,0,0,1478,1,1101.0,16.17,0,0,0,0,1,0,0,0,0,0
822.0,16,36,0,0,706,0,103.0,15.97,0,0,0,0,1,0,0,0,1,0
61.0,22,26,0,0,3421,1,347.0,2.43,0,0,1,0,0,0,0,1,0,0
894.0,1,42,0,0,2501,2,817.0,6.98,0,1,0,0,0,0,0,0,0,0
1293.0,5,61,0,0,2056,0,711.0,4.91,0,1,0,0,0,0,0,0,1,0
1269.0,4,64,1,0,1890,1,1214.0,3.4,0,0,0,0,1,0,0,1,0,0
606.0,16,62,0,0,3445,2,1759.0,8.41,0,0,0,1,0,0,0,0,1,0
569.0,1,30,0,0,4663,1,79.0,5.26,0,0,1,0,0,0,0,0,0,1
169.0,17,54,0,0,2597,1,1001.0,0.48,0,0,0,0,1,0,0,1,0,0
685.0,9,19,0,0,3529,2,267.0,9.15,0,1,0,0,0,0,0,1,0,0
157.0,9,68,0,0,3833,1,525.0,1.6,0,0,1,0,0,0,0,0,0,0
2182.0,5,57,0,0,4808,2,791.0,5.01,0,0,0,0,1,0,0,1,0,0
5084.0,11,31,0,0,601,1,131.0,7.47,0,0,0,0,0,0,0,0,1,0
5264.0,16,48,0,0,3395,1,340.0,11.4,0,1,0,0,0,0,0,0,1,0
3005.0,12,23,0,0,3973,0,2987.0,12.97,0,0,0,1,0,0,0,1,0,0
1377.0,19,42,0,0,2383,1,117.0,13.0,0,0,0,1,0,0,0,1,0,0
1810.0,15,56,0,0,122,1,70.0,5.35,0,0,1,0,0,0,0,0,0,0
504.0,9,63,0,0,476,2,1450.0,4.89,0,0,1,0,0,0,0,1,0,0
1495.0,20,48,0,0,4882,2,451.0,0.07,0,0,1,0,0,0,0,1,0,0
912.0,1,55,0,0,237,0,899.0,0.44,0,0,1,0,0,0,0,1,0,0
987.0,1,33,0,0,2827,1,292.0,2.49,0,0,0,1,0,0,0,0,1,0
2127.0,22,44,0,0,3914,1,177.0,7.87,0,0,0,1,0,0,0,0,1,0
497.0,6,47,0,0,1668,0,191.0,4.48,0,1,0,0,0,0,0,1,0,0
574.0,5,21,0,0,382,2,174.0,1.34,0,0,1,0,0,0,0,1,0,0
3878.0,0,56,0,0,4485,1,227.0,0.66,0,0,1,0,0,0,0,1,0,0
87.0,11,33,0,0,1471,1,200.0,3.16,0,0,0,0,0,0,1,0,0,0
997.0,12,53,0,0,4790,0,1344.0,12.21,0,0,0,0,1,0,0,1,0,0
3659.0,11,24,0,0,3265,0,610.0,0.27,0,0,0,0,0,1,0,0,1,0
1414.0,18,38,0,0,4557,2,281.0,3.11,0,0,0,0,0,0,0,1,0,0
1186.0,8,19,0,0,4206,1,339.0,0.3,0,0,0,0,1,0,0,0,0,1
431.0,9,25,0,0,4310,1,2532.0,1.44,0,0,0,0,1,0,0,0,1,0
631.0,16,59,0,0,3725,2,163.0,15.37,0,0,1,0,0,0,0,0,0,0
2866.0,17,44,0,0,2511,2,1743.0,0.55,0,0,0,0,1,0,0,0,1,0
1229.0,7,19,0,0,585,2,1068.0,0.26,0,0,1,0,0,0,0,1,0,0
1085.0,6,23,0,0,515,1,760.0,0.46,0,0,1,0,0,0,0,1,0,0
157.0,8,21,0,0,2050,3,783.0,5.88,0,0,0,1,0,0,0,1,0,0
24.0,9,38,0,0,3468,0,440.0,0.06,0,0,0,0,0,0,1,0,0,0
4973.0,11,18,0,0,210,2,462.0,2.5,0,0,0,1,0,0,0,1,0,0
710.0,14,55,0,0,4154,1,1272.0,15.32,0,0,0,1,0,0,0,0,1,0
1387.0,14,29,0,0,4580,0,1332.0,0.36,0,0,0,0,0,0,0,1,0,0
125.0,3,44,0,0,1753,0,677.0,13.45,0,0,0,1,0,0,0,0,1,0
1724.0,3,31,0,0,2996,0,1171.0,0.63,0,0,1,0,0,0,0,0,0,1
4045.0,22,32,0,0,3841,1,1329.0,0.68,0,0,0,0,0,0,1,0,1,0
1286.0,0,41,0,0,4040,2,323.0,4.64,0,0,0,1,0,0,0,0,1,0
202.0,11,35,0,0,4581,4,781.0,1.4,0,0,0,0,1,0,0,0,1,0
1307.0,1,34,0,0,4167,0,458.0,0.02,0,0,0,1,0,0,0,0,0,0
2181.0,14,26,0,0,1507,2,83.0,6.92,0,0,1,0,0,0,0,0,0,0
782.0,16,64,0,0,1069,0,836.0,2.32,0,0,0,1,0,0,0,0,1,0
3178.0,6,35,0,0,2704,0,708.0,11.94,0,0,0,1,0,0,0,1,0,0
1569.0,5,35,0,0,3857,0,87.0,1.63,0,0,0,0,0,0,0,1,0,0
3443.0,11,22,0,0,1766,2,59.0,5.53,0,0,0,0,0,0,1,0,0,0
1465.0,18,65,0,0,1829,1,230.0,1.98,0,1,0,0,0,0,0,0,1,0
211.0,0,26,0,0,2834,2,1434.0,0.8,0,0,0,1,0,0,0,0,1,0
556.0,20,52,0,0,1228,2,53.0,18.41,0,0,1,0,0,0,0,0,1,0
338.0,13,61,0,0,4572,1,493.0,4.44,0,0,0,0,0,0,0,1,0,0
3592.0,3,63,0,0,3851,0,158.0,9.15,0,0,0,0,1,0,0,1,0,0
2143.0,4,18,0,0,572,0,234.0,1.44,0,1,0,0,0,0,0,0,0,1
1692.0,0,58,0,0,3226,3,1175.0,2.5,0,0,0,0,0,0,0,1,0,0
537.0,0,26,0,0,4688,1,1521.0,3.24,0,0,1,0,0,0,0,0,1,0
305.0,20,49,0,0,1574,0,695.0,4.97,0,0,0,0,1,0,0,0,1,0
2119.0,5,37,0,0,4745,1,1592.0,2.51,0,0,1,0,0,0,0,0,1,0
964.0,4,30,0,0,4562,0,1555.0,1.42,0,0,1,0,0,0,0,0,0,0
384.0,1,57,0,0,225,1,200.0,1.05,0,0,1,0,0,0,0,0,1,0
1438.0,20,28,0,0,3017,2,829.0,4.57,0,0,0,0,0,0,1,0,1,0
62.0,4,63,0,0,558,0,1205.0,1.42,0,0,0,0,1,0,0,0,1,0
592.0,8,65,0,0,3529,0,659.0,2.53,0,0,0,0,1,0,0,1,0,0
948.0,18,60,1,0,453,0,1311.0,0.18,0,1,0,0,0,0,0,0,1,0
240.0,20,68,0,0,1898,0,793.0,1.48,0,0,1,0,0,0,0,1,0,0
6265.0,14,59,0,0,2850,0,268.0,3.3,0,0,1,0,0,0,0,0,0,1
352.0,12,43,0,0,742,0,926.0,7.95,0,0,1,0,0,0,0,0,1,0
210.0,11,57,0,0,1942,2,709.0,2.33,0,0,0,0,1,0,0,0,1,0
341.0,4,28,0,0,709,0,785.0,1.75,0,0,0,0,0,1,0,1,0,0
2198.0,1,42,0,0,4289,0,80.0,3.63,0,0,1,0,0,0,0,0,1,0
831.0,3,57,0,0,154,1,107.0,0.26,0,0,0,0,0,0,0,1,0,0
1250.0,17,42,0,1,466,0,1348.0,2.18,0,0,1,0,0,0,0,0,0,0
32.0,20,37,0,0,567,2,451.0,0.73,0,0,0,0,1,0,0,1,0,0
53.0,9,59,0,0,4058,0,194.0,1.46,0,0,1,0,0,0,0,0,1,0
885.0,12,66,0,0,2815,1,78.0,2.48,0,0,0,1,0,0,0,0,0,0
2545.0,11,28,0,0,11,2,244.0,0.3,0,0,0,0,0,0,0,1,0,0
3247.0,1,61,0,0,4666,0,280.0,7.98,0,0,1,0,0,0,0,1,0,0
136.0,14,27,0,0,1005,1,3258.0,1.61,0,0,0,0,1,0,0,0,0,1
1159.0,13,69,0,0,4052,2,1439.0,1.33,0,0,0,0,1,0,0,1,0,0
3667.0,9,66,0,0,2287,2,65.0,2.1,0,0,0,0,1,0,0,1,0,0
736.0,21,20,0,0,4906,1,1104.0,2.29,0,0,0,0,0,1,0,0,1,0
2654.0,7,56,0,0,4945,1,664.0,8.38,0,0,0,0,0,0,1,0,1,0
215.0,14,44,0,0,499,0,208.0,1.68,0,0,0,0,0,0,1,1,0,0
4109.0,12,52,0,0,1909,0,1098.0,3.09,0,0,1,0,0,0,0,1,0,0
2088.0,7,66,0,0,3023,1,25.0,3.45,0,0,0,0,0,1,0,1,0,0
4254.0,20,57,0,0,4128,1,1052.0,1.82,0,0,1,0,0,0,0,1,0,0
1693.0,20,48,0,0,4391,1,1805.0,7.65,0,0,0,0,0,0,1,0,1,0
